SMILES,BA_predicted,LogP,QED,TPSA,MW,HBD,HBA,RotBonds
Cc1ccc(S(=O)(=O)c2ccccc2NC(=O)C2=C(O)c3ccccc3C=C2c2ccc(N(=O)=O)cc2)cc1,-7.8974,6.514,0.187,126.61,538.58,2,6,6
CCc1ccc(S(=O)(=O)c2ccc(C)cc2C(=O)c2cccc(S(=O)(=O)c3ccc(S(=O)(=O)Nc4ccc(-c5ccc(C(N)=O)cc5)cc4)cc3)c2)cc1,-7.8945,7.021,0.125,174.61,778.93,2,8,12
Cc1ccc(C(=O)NCc2ccccc2)cc1C(C(=O)C(OC(=O)CC(C)C)c1ccccc1)N(C(=O)c1ccc(Cc2ccccc2)cc1)c1ccc(C2(C)CC2)cc1,-7.8942,10.855,0.098,92.78,797.01,1,5,16
COc1ccc(C(=O)C=Cc2ccc(S(=O)(=O)c3ccc(C(C)=O)cc3S(=O)(=O)c3cc(CO)nc(-c4ccc(C(C)=O)cc4)c3)cc2)cc1,-7.8908,6.216,0.116,161.84,709.8,1,10,12
COc1cc(c2ccc(C(CC(=O)Cc3ccccc3)c3ccccc3C(=O)c3ccccc3)cc2)ccc1OC(=O)CNC(=O)c1cccc(C(C)=O)c1,-7.8891,8.465,0.064,115.84,729.83,1,7,15
O=C(c1ccccc1)c1ccc(C2CCC=NN2c2ccc(C=Cc3ncccc3C(=O)Nc3ccccc3S(=O)(=O)c3ccc(C(=O)c4ccccc4C(F)(F)F)c(F)c3)cc2)cc1,-7.888,11.284,0.096,125.87,892.93,1,8,12
O=C(NC(CO)c1nc(-c2ccc(C3CC3)cc2)no1)c1cccc(S(=O)(=O)c2ccccc2)c1,-7.8817,3.91,0.385,122.39,489.55,2,7,8
NC(=O)c1cccc(C(=O)c2ccc(C(=O)CN3N=C(c4ccccc4)C(=O)C(CS(=O)(=O)c4ccccc4)C3c3ccccc3)cc2)c1,-7.88,5.32,0.188,144.04,669.76,1,8,11
O=S(=O)(c1ccc(-c2ccc(C3CC=CCC3)cc2)cc1)c1ccc(C2CCN(Cc3ccc(Oc4ccccc4)c(CCc4ccccc4)c3)CC2)cc1,-7.8767,11.967,0.117,46.61,744.01,0,4,12
O=C(CCCC=CCCCCC(CO)c1ccccc1Oc1ccc(C(=O)c2nc3ccccc3n2Cc2ccc(C(=O)c3ccc(N4CCCC4)cc3)cc2)cc1)c1ccccc1,-7.8767,12.185,0.044,101.73,850.07,1,7,21
CCCCCc1ccc(-n2nc(-c3cccc(-c4cccc5cc(S(N)(=O)=O)ccc45)c3)cc2C(C)=O)cc1,-7.8729,6.942,0.163,95.05,537.69,1,4,9
Cc1cccc(-c2cccnc2OCC(=O)Nc2ccc(S(=O)(=O)N3CCC(c4ccc(S(=O)(=O)c5cccc6c5C(=O)CCC6)cc4)CC3)cc2)c1,-7.8721,6.995,0.161,139.81,749.91,1,8,10
CCOC(=O)c1cc(S(=O)(=O)c2cccc(C(=O)c3cccc(C(=O)c4ccccc4)c3)c2)ccc1CCc1cccc(S(=O)(=O)N(C)Cc2ccccc2)c1,-7.8673,7.764,0.076,131.96,785.94,0,8,15
O=C(CCl)c1cncc(-c2ccc(C(=O)c3cccc(-c4ccc(N5CCN(c6ccc(S(=O)(=O)c7ccccc7Cl)cc6)CC5)nn4)c3)cc2)c1,-7.8655,7.671,0.103,113.43,748.69,0,9,10
Cc1ccc(C2=NNC(=O)CC2)cc1-c1ccc(-c2cccc(N3CCN(C(=O)c4ccc(C(=O)Cc5ccccc5)cc4)CC3)c2)cc1,-7.8627,7.331,0.179,82.08,646.79,1,5,8
CC(=O)Nc1ccc(C(Cc2ccccc2)(c2ccccc2)c2cccc(S(=O)(=O)c3ccc(C(=O)Nc4ccc(Cl)c(S(=O)(=O)c5ccccc5)c4)cc3)c2)cc1,-7.8584,9.793,0.118,126.48,825.41,2,6,12
CCN(C)S(=O)(=O)c1cccc(-c2ccc(C(=O)c3ccc(-c4ccc(CN5CCc6ccc(c7ccccc7)cc6C5)cc4)cc3)cc2)c1,-7.8577,9.117,0.136,57.69,676.88,0,4,10
CCc1ccc(n2cc(C(=O)C(=O)NCC(=O)OCC(=O)Nc3ccc(N(=O)=O)cc3)cc2-c2ccccc2)s1,-7.8569,4.157,0.092,149.64,560.59,2,8,11
O=C(O)c1ccc(S(=O)(=O)c2ccc(C3(Cc4ccoc4)C(=O)c4ccccc4C3=O)cc2)cc1,-7.8551,4.37,0.402,118.72,486.5,1,6,6
CCc1ccc(c2nc(SCC(=O)c3ccc(C)cc3)c(C(=O)CNC(=O)C=Cc3ccccc3Nc3ncnc4ccccc34)cc2OCC2CCCO2)cc1,-7.852,8.851,0.056,132.4,777.95,2,10,16
Cc1ccc(S(=O)(=O)c2ccccc2NC(=O)CSc2nnc(-c3ccc(OCc4ccccc4)c(C(F)(F)F)c3)c3ccccc23)cc1,-7.8487,8.767,0.143,98.25,699.78,1,7,10
COC(=O)c1cccc(-c2ccc(C3NC(S)=C(C#N)C3c3ccc(-c4ccccc4)cc3)cc2)c1,-7.8456,6.9,0.237,62.12,488.61,2,5,5
Cc1ccc(-c2ccc(C(=O)c3ccc(OCCCCc4ccccc4)cc3)cc2)cc1,-7.8448,7.295,0.21,26.3,420.55,0,2,9
Cc1ccc(S(=O)(=O)c2cccc(C(=O)c3cccc(S(=O)(=O)CCNC(=O)c4cccc(C5=Nc6ccccc6C(=O)C5=O)c4)c3)c2)cc1,-7.842,5.149,0.154,160.95,704.78,1,9,10
CCOC(=O)c1cccc(S(=O)(=O)c2cc(C(=O)c3ccccc3CN3CCCCC3)ccc2OC(=O)Nc2ccccc2C(=O)c2cccc(C(=O)NCc3ccc(F)cc3)c2)c1,-7.8416,8.824,0.075,165.25,881.98,2,10,15
COc1cc(S(=O)(=O)c2ccc(N=C(C)c3cccc(C(=O)c4ccc(C(C)=O)cc4)c3)cc2)cc(OC)c1OC,-7.8412,6.12,0.167,108.33,571.65,0,8,10
Nc1cccc(C(=O)Nc2cccc(S(=O)(=O)c3ccc(C(=O)c4ccc(CNC(=O)Cc5ccccc5)cc4)cc3)c2)c1,-7.8369,5.444,0.144,135.43,603.7,3,6,10
COc1ccc(C(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.8369,5.435,0.16,131.96,675.81,0,8,12
CCCOc1ccc(C(=O)c2ccc(-c3ccccc3)nc2)cc1C(=O)COc1cccc(C(=O)NCCc2ccccc2)c1,-7.8363,7.003,0.138,94.59,598.7,1,6,14
CCCCc1cc(N(=O)=O)ccc1OCCCC(=O)Nc1ccc(CN2CCN(c3ccc(S(=O)(=O)c4ccc(N(=O)=O)cc4)cc3)CC2)cc1,-7.8342,6.798,0.074,165.23,715.83,1,10,16
COc1cc(Oc2ccc(C(F)(F)F)cc2)c(C(=O)CCCC(=O)c2ccc(NCc3ccccc3)cc2)cc1S(=O)(=O)c1ccc(C)cc1,-7.83,9.496,0.115,98.77,701.76,1,7,14
Cc1ccccc1C(=O)Nc1cccc(C(=O)COC(=O)C2=C(O)c3ccccc3C3=C2OC2=C3C(=O)c3ccccc3C=C2)c1,-7.83,7.559,0.148,122.91,607.62,2,7,6
CCCCN1C(=O)C=C(c2cccc(S(=O)(=O)c3cc(S(=O)(=O)c4ccc(OC)c(OC)c4)ccc3C)c2)c2ccccc21,-7.8216,6.46,0.174,108.74,631.77,0,7,10
CCN1C(=O)c2cccc3c(cccc23)C1CCNC(=O)c1cccc(-c2ccc(C(C)=O)cc2)c1,-7.8196,6.046,0.33,66.48,476.58,1,3,7
COc1ccc(c2cccc3cccnc32)cc1OCC(=O)Nc1ccc(S(=O)(=O)n2ccc(C=Cc3ccccc3F)c2)cc1,-7.8182,7.276,0.17,99.52,633.7,1,6,10
CCOc1cc(C(=O)C=CC=Cc2ccc(OC)cc2)ccc1CS(=O)(=O)Cc1ccc(C(=O)COC(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)cc1,-7.8161,6.876,0.048,150.42,785.94,0,10,17
Cc1cccc(OCCc2csc(C(=O)Cc3ccc(CCC(=O)Nc4ccccc4C(=O)c4ccccc4)cc3)c2)c1,-7.8127,7.906,0.142,72.47,587.74,1,5,13
CS(=O)(=O)c1cc(C(=O)c2ccccc2C(=O)Nc2ccc(-c3ccccc3)cc2)ccc1OCCNC1C(=O)N1C1CC1,-7.8101,4.54,0.137,121.65,609.7,2,7,12
COc1ccc(S(=O)(=O)c2ccc(C(=CN3CCN(c4ccccc4)CC3)c3ccc(C(=O)c4ccccc4N)cc3)cc2)cc1,-7.8043,6.553,0.146,92.94,629.78,1,7,9
CN(C)CCNC(=O)c1ccccc1Oc1ccc(S(=O)(=O)c2ccc(N3C(=O)C=CC(Cc4ccccc4)=C3Cc3ccccc3)cc2)cc1,-7.8023,6.936,0.141,97.71,697.86,1,6,13
COc1ccccc1C=NNC(=O)c1ccc(S(=O)(=O)c2cccc(C(=O)C3CCCCC3)c2)cc1,-7.8014,5.055,0.263,101.9,504.61,1,6,8
CC(C)(Oc1ccc(C(=O)c2nc3cc(C(=O)c4ccc(-c5ccccc5C=Nc5cccnc5)cc4)ccc3o2)cc1)C(=O)Oc1ccccc1,-7.7988,8.865,0.057,120.95,685.74,0,9,11
COc1ccc(C2CC(=S)Nc3cc(S(=O)(=O)c4cccc(C(=O)c5ccc(CNC(=O)c6ccc(F)cc6)cc5)c4)ccc32)cc1F,-7.7988,7.242,0.125,101.57,682.77,2,6,9
COc1ccc(C2(O)CCN(N=Nc3ccc(C4CC4c4ccc(-c5ccc(N(C)C)cc5)cc4)cc3)CC2)cc1,-7.7962,7.682,0.23,60.66,546.72,1,5,8
COc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(C=Cc4ccc(S(=O)(=O)CCF)cc4)cc3CC(=O)O)cc2)cc1,-7.7953,5.3,0.166,131.88,622.69,1,7,12
CCOC(=O)Cn1c(Cc2ccccc2)c(Cn2ccnc2)c(c2ccc(S(N)(=O)=O)cc2)c1Cc1ccc(-c2ccc(C(=O)c3ccc(C(F)(F)F)cc3)cc2)cc1,-7.795,8.709,0.087,126.28,816.9,1,6,14
CCOC(=O)c1ccc(C(=O)c2ccccc2CNC2CCN(C(=O)c3ccc(S(=O)(=O)c4ccc(C(=Nc5ccc(C(=O)OCC)s5)C(=O)O)cc4)cc3)C2)cc1,-7.7924,6.375,0.068,185.81,821.93,2,12,15
Nc1cc(-c2ccc(-c3ccccc3)cc2)c(-c2cccc(C(=O)O)c2)c(C2=C(c3ccccc3)c3ccccc3C2=O)n1,-7.7891,8.518,0.209,93.28,570.65,2,4,6
COc1ccc(N2CC(c3ccc(S(=O)(=O)c4ccc(S(=O)(=O)c5ccc(F)cc5)cc4)cc3)CC2=O)cc1,-7.7879,5.02,0.292,97.82,565.64,0,6,7
CCCCCCCCCCCCCCc1ccc(C(=O)C2CCCN(S(=O)(=O)c3cccc(-c4nccnc4C(=O)Nc4ccccc4C(=O)O)c3)C2)cc1,-7.7872,9.621,0.063,146.63,767.01,2,7,21
CC(C)Cc1ccc(C2Nc3cccc(c3)C(=Nc3ccccc3)C(c3ccccc3)N(Cc3ccccc3Cl)C2=S)cc1,-7.7866,10.397,0.185,27.63,614.26,1,3,7
CCOc1ccc(-c2ccc(C(=O)c3ccc4c(ccn4CCO)c3C(=O)c3ccc(S(N)(=O)=O)cc3)cc2)cc1,-7.7832,4.809,0.233,128.69,568.65,2,6,10
CC(Cc1ccccc1)=C(C#N)c1ccc(C(=O)Cc2ccc(S(=O)(=O)c3ccccc3C)cc2)cc1,-7.7772,6.793,0.195,75.0,505.64,0,4,8
CCCCCCCCCCCCC(=O)N1CCC(C(=O)Cn2ccc3ccc(N(=O)=O)cc32)(c2cccc(S(=O)(=O)c3ccccc3)c2)CC1,-7.7526,8.823,0.058,119.59,699.91,0,6,18
COc1cccc(C(=S)NN=CC(=O)c2ccc(S(=O)(=O)c3ccc(S(N)(=O)=O)cc3)cc2)c1,-7.7493,2.309,0.2,144.99,517.61,2,8,8
CCOC(=O)c1ccccc1Nc1c(C)cc(S(=O)(=O)c2ccc(CCCC(=O)N(C)Cc3ccccc3C)cc2)cc1C(=O)c1ccccc1,-7.7491,8.269,0.092,109.85,702.87,1,7,14
O=C(c1ccccc1)c1ccc(S(=O)(=O)c2ccc(CSc3nonc3C(=O)N3CCCC3)c(F)c2)cc1,-7.7427,4.801,0.227,110.44,551.62,0,8,8
Cc1ccc(-c2nc(CNc3ccccc3)ccc2-c2ccc(-c3ccccc3C(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1,-7.7427,10.901,0.166,41.99,606.77,1,3,9
COc1ccc(C(=NNC(=O)c2ccccc2Cl)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.7361,5.364,0.271,84.83,505.0,1,5,7
CNC(=O)C(=O)c1ccc(C(=O)c2cnc(S(=O)(=O)c3ccc(C4=NCCN4)cc3)cc2-c2ccccc2)cc1,-7.7358,3.091,0.253,134.66,552.61,2,8,8
Cc1ccc(C(=O)CN2CCCN(c3nc(C(=O)Oc4cccc(N(C)S(=O)(=O)c5ccc(-c6ccccc6-c6ccccc6)cc5)c4)ccc3C)CC2)cc1,-7.7353,8.472,0.074,100.12,764.95,0,8,11
COc1ccc(-c2cc(C(=O)OCC(=O)Nc3ccccc3)cc(C(=O)c3ccccc3CC(=O)O)c2)cc1,-7.7349,5.016,0.221,119.0,523.54,2,6,10
COCCNC(=O)c1cccc(-c2ccc(S(=O)(=O)c3c[nH]c4ccc(S(=O)(=O)c5ccc(C(=O)Nc6cccc(S(N)(=O)=O)c6)cc5)cc34)cc2)c1,-7.729,4.776,0.126,211.66,772.88,4,9,12
Cc1ccc(N2CCN(CCCC(=O)C3=CN(c4ccc(c5cc(C)n(C)c5C(=O)c5ccccc5)cc4)C(=O)c4ccccc43)CC2)c(C)c1,-7.7287,7.938,0.138,67.55,676.86,0,5,10
COc1ccc(S(=O)(=O)c2ccc(C3=NN(C(=O)C(C)N(Cc4ccccc4)S(=O)(=O)c4ccccc4F)C(c4ccccc4)C3C(=O)c3ccccc3)cc2)cc1,-7.7275,7.733,0.109,130.49,815.95,0,8,13
CCOc1cc(c2nccc(-c3ccc(-n4cncn4)cc3)c2CC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)ccc1-c1ccccc1,-7.7266,6.264,0.168,128.54,700.82,1,8,11
O=C(COC(=O)C1=C(C(=O)c2cccc(O)c2)C(=O)NC(=O)c2ccc(cc2)c2ccc(-c3ccccc3)c(n2)SC1)Nc1ccccc1Cl,-7.7251,6.498,0.075,151.76,704.16,3,9,7
Cc1ccccc1C(=O)c1ccc2sc(OCc3ccc(S(=O)(=O)c4ccc(C(=O)N5CCOCC5)cc4)c(C)c3)nc2c1,-7.7227,6.028,0.194,102.87,626.76,0,8,8
O=S(=O)(c1ccccc1)c1cccc(S(=O)(=O)c2ccc(c3nc(C(=S)Nc4ccccc4)cs3)cc2)c1,-7.7221,6.263,0.229,93.2,576.75,1,7,7
Cc1cccc(C(=O)C2=C(O)c3cc(OC(=O)c4ccc(NC(=O)c5ccccc5)cc4)ccc3OCC2=O)c1,-7.7179,5.58,0.144,119.0,533.54,2,7,6
CSc1ccc(C(=O)C=C(c2ccc(Cl)cc2)c2ccc(Oc3ccccc3)cc2)cc1,-7.7166,8.169,0.159,26.3,456.99,0,3,7
CCCCNC(=O)CSC1=Nc2ccc(c3ccccc3)cc2C(=O)N1CCCc1ccc(C(=O)O)cc1,-7.7163,5.403,0.145,101.29,529.66,2,5,12
Cc1ccccc1c1cccc(C(=O)N2C(=O)NN=C(c3cccc(C(=O)c4ccc(N(=O)=O)cc4)c3)C2=O)c1C,-7.7141,4.71,0.184,145.03,546.54,1,7,6
CCCCN1CCC(c2cc(C(=O)c3ccc(S(=O)(=O)c4ccc(-c5ccc(S(C)(=O)=O)cc5)cc4-c4cccc(-c5ccccc5N5CCCC5)c4)cc3)ccc2C)CC1,-7.7061,11.043,0.107,91.83,851.15,0,7,13
COc1ccc(-c2cc(C(=O)CSC(=O)c3ccccc3)cc(C(=O)c3ccccc3-c3nc4cc(C)ccc4cc3C)c2)cc1,-7.6998,9.182,0.15,73.33,621.76,0,6,9
O=C(O)c1ccc(-c2ccc(C(=O)CCSc3ccc(C4=Nc5ccccc5C(=O)S4)cn3)cc2)cc1,-7.6996,6.449,0.184,97.22,524.62,1,7,8
Nc1ccc(S(=O)(=O)c2ccc(-c3nc(C(=O)c4ccccc4CC(=O)O)nn3-c3ccccc3)cc2)cc1,-7.6991,4.207,0.221,145.24,538.59,2,7,8
O=C(NCC1CC1)c1cccc(-c2ccc(CN3nC(c4ccn(S(=O)(=O)c5cccc(C(=O)N6CCc7ccccc7C6)c5)c4)CC3=O)cc2)c1,-7.698,5.709,0.192,120.82,713.86,2,6,10
Cc1ccc(S(=O)(=O)c2ccc(C(C)(C)C)cc2C(=S)Nc2ccc(C(=O)c3ccc(S(=O)(=O)N4CCOCC4)cc3)cc2C(=O)O)cc1,-7.6974,5.863,0.159,147.15,720.89,2,8,9
CCCC(=O)c1cc(C(=O)C(Sc2ccccc2)c2ccccc2F)ccc1OC(=O)c1ccc(C(C)=O)cc1,-7.6955,7.947,0.081,77.51,554.64,0,6,11
CCCc1nccc(-c2ccccc2)c1C(=O)c1ccc(S(=O)(=O)c2cccc(S(=O)(=O)NCc3ccc(C(=N)N)cc3)c2)cc1,-7.6926,5.527,0.091,160.14,652.8,3,7,12
COc1ccc(-c2cc(c3ccccc3)ccc2C(=O)Nc2ccc(N(=O)=O)c(C=NNC(=S)Nc3ccccc3C)c2)cc1,-7.6911,7.819,0.067,117.89,615.72,3,6,9
CCCCN(Cc1ccccc1C(=O)c1ccc(C(=O)c2ccc(S(=O)(=O)NC(=O)c3cc(-c4ccccc4)ccc3C)cc2)cc1NS(=O)(=O)C1CCCCC1)C(=S)NCc1ccccc1,-7.69,9.994,0.056,158.82,955.24,3,8,18
CC1=C(Cc2ccccc2)C(c2ccc(S(=O)(=O)c3cccc(C(=O)N(C)Cc4ccccc4)c3)cc2)=NC(=O)C1,-7.6865,6.07,0.261,83.88,562.69,0,4,8
O=C(Nc1ccc(c2ccc(-c3ccc(C(=O)c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1OCCCCCc1ccccc1Oc1cc(c2ccccc2)ccc1O)c1ccccc1,-7.6814,15.128,0.07,84.86,876.07,2,5,17
O=C(c1ccc(C(=O)c2ccc3c(c2)CCC(c2ccccc2O)O3)cc1)c1ccc(-c2ccc(N3CC(S(=O)(=O)O)NC3=O)cc2)cc1,-7.6812,6.331,0.128,150.31,674.73,3,7,8
CCCCCC1C(=O)c2ccc(-c3cccc(N(=O)=O)c3)cc2C(=O)N1Cc1cncs1,-7.6709,5.506,0.257,93.41,449.53,0,6,8
NS(=O)(=O)c1ccc(-c2nc(-c3ncc(-c4cc(C(=O)c5cccnc5)ccc4Cl)s3)cn2-c2ccc(-c3ccccc3)cc2)cc1,-7.6693,7.924,0.164,120.83,674.21,1,7,8
CCCCCCCCCCCc1ccc(C(=O)c2ccc(OCC(=O)N3CCN(S(=O)(=O)c4cccc(C(=O)N5CCN(Cc6ccccc6)CC5)c4)CC3)cc2)cc1,-7.6669,7.861,0.066,107.54,821.1,0,7,20
COc1ccc(C(=O)COc2ccc(-c3cc(C)ccc3OC(=O)c3ccc(C(=O)O)cc3)cc2OC)cc1,-7.664,5.858,0.156,108.36,526.54,1,7,10
CC(=NOCc1ccccc1)c1ccc(CC(=O)N(CC2CCCO2)C(=O)S(=O)c2ccc(-c3ccc(C)cc3)cc2)cc1,-7.6636,7.081,0.142,85.27,608.76,0,6,10
Nc1ccc(S(=O)(=O)c2cc(-c3cccc(S(=O)(=O)N4CCC(O)(CCC5CCCCC5)CC4)c3)ccc2-c2ccccc2)cn1,-7.6636,6.707,0.204,130.66,659.87,2,7,9
CC(=O)c1ccc(CN2CCC(c3ccc4c(c3)C(=O)c3c(C)cc(-c5cccc(C#Cc6ccc(-c7ccccc7OCC7CC7)cc6)c5)cc3C4=O)CC2)cc1,-7.663,10.875,0.108,63.68,759.95,0,5,9
Cc1ccc(C(=O)c2cccc(S(=O)(=O)N3CCC(CC(=O)Nc4ncc5c(n4)CCCCC5)CC3)c2)cc1,-7.6602,4.714,0.339,109.33,546.69,1,6,7
COc1cccc(-c2nc(N)nc(S(=O)(=O)c3cccc(S(=O)(=O)c4ccc(c5ccccc5)cc4)c3)c2C)c1,-7.6555,5.375,0.258,129.31,571.68,1,8,7
CCCCCNC(=O)c1ccc(C(=O)c2ccc(CSc3ccccc3)c(N(=O)=O)c2)cc1,-7.6553,6.038,0.123,89.31,462.57,1,5,11
COc1ccc(-c2cc(C(=O)COc3ccc(N(=O)=O)cc3OC)ccc2C(=O)c2cc(C(=O)O)ccc2OC)cc1,-7.6524,5.479,0.131,151.5,571.54,1,9,12
Cc1ccccc1-c1nn(C2(CCc3ccc(S(N)(=O)=O)cc3)CCCC2)c([O-])c1C=Cc1cccnc1,-7.6495,5.047,0.345,113.93,527.67,1,5,8
CCS(=O)(=O)c1ccc(-c2ccc(C(c3ccco3)N3CCC4=NC(=O)C(C3=O)C4(C)O)cc2)cc1,-7.6418,3.41,0.512,117.25,506.58,1,6,6
CCN(CC)C(=O)c1cccc(-c2cc(C(=O)c3cccc(-c4cccc(C(=O)c5ccncc5)c4)c3)ccc2OC)c1,-7.6381,7.368,0.164,76.57,568.67,0,5,10
CCCCCCCCc1[nH]c(CCc2ccc(S(=O)(=O)c3ccc(C(=O)NCc4ccccc4)cc3)cc2)c(S(=O)(=O)c2ccc(C3CC3)cc2)c1C,-7.637,9.484,0.087,113.17,751.03,2,5,18
COc1ccc(-c2nc(C(=O)C3CC3c3ccc(-c4ccccc4C(=O)C(NC(=O)C(C)(C)c4ccc(Cl)cc4)c4ccccc4)s3)cn2-c2ccccc2)cc1,-7.637,10.934,0.118,90.29,790.39,1,6,13
Cc1cccc(C(C)Oc2ccc(C(=O)CSc3ncccc3C(=O)n3ncc(N(=O)=O)c3C)cc2)c1,-7.6308,5.607,0.122,117.22,516.58,0,8,9
Cc1cccc(S(=O)(=O)c2cncc(C(=O)c3ccc(-c4c[nH]c(C(=O)C5CCCN(c6ccccc6F)C5)c4)cc3)c2)c1,-7.6297,6.687,0.197,100.2,607.71,1,6,8
Cc1ccc(S(=O)(=O)c2ccccc2S(=O)(=O)c2ccc(C3=C(c4ccccc4)OCCC3)c(C)c2)cc1,-7.6273,6.648,0.272,77.51,544.69,0,5,6
CCCCCC(CC)C(=O)C(=Cc1ccc(S(N)(=O)=O)cc1)c1cccc(C(=O)Nc2cccc(C(C)=O)c2)c1,-7.625,6.505,0.107,123.4,560.72,2,5,13
CCOC(=O)c1cccc(C(=O)CCCn2ccc(S(=O)(=O)c3cccc(C(=O)c4ccccc4)c3)c2)c1,-7.6233,5.392,0.191,99.51,529.61,0,6,11
CN1CCCCN(c2ccc(C(=O)C(=O)Nc3nc(S(=O)(=O)c4ccc(C(=O)c5ccc(NC(=O)c6ccccc6)cc5)cc4)ccc3C(C)(C)C=O)cc2)C1,-7.6214,6.185,0.085,162.92,771.9,2,10,12
CN(C)c1nc(C2=C(O)c3ccccc3OC2=O)cc2c1C(=O)c1ccccc1C2=O,-7.6051,3.402,0.444,100.71,412.4,1,7,2
CCOc1cc(c2nc(-c3ccc(C(=O)Nc4ccc(CCN5CCN(C)CC5)cc4)cc3)c(N)cc2N(=O)=O)ccc1-c1ccc(C(=O)c2cc(C)ccc2C)cc1,-7.6028,8.862,0.067,143.93,788.95,2,9,13
COc1ccc(C(=O)CCCc2ccc(S(=O)(=O)c3cccc(C(=O)c4ccccc4)c3)cc2)cc1,-7.5947,5.965,0.252,77.51,498.6,0,5,10
O=C(NC(=S)c1ccc(S(=O)(=O)c2ccccc2)cc1)c1ccccc1C(=O)c1ccccc1,-7.5867,4.856,0.312,80.31,485.59,1,5,6
O=C(CCNCc1cccc(-c2ccc(N(=O)=O)cc2)c1)c1ccc(-c2ccc(C(=O)NCc3ccccc3)cc2C(=O)c2ccccn2)cc1,-7.5865,7.847,0.052,131.3,674.76,2,7,14
CCCCc1ccc(S(=O)(=O)c2ccc(-c3ccc(C4=CC(=O)c5ncccc5S4)cc3)cc2)cc1,-7.5814,7.166,0.232,64.1,511.67,0,5,7
CC(Cl)=CC(=O)NC(CC(C)C)c1ccc(-c2cccc(S(=O)(=O)c3cccc(N(=O)=O)c3)c2)cc1,-7.5747,6.441,0.196,106.38,527.04,1,5,9
CC(Cn1cnc(OCc2ccc(C(=O)c3ccc4ccccc4c3)cc2)c1)C(=O)N1CCN(c2ccccc2Cl)CC1,-7.5711,6.485,0.183,67.67,593.13,0,5,9
CCOC(=O)c1cnc(Oc2c(Cl)cccc2C(=O)Nc2cccc(S(=O)(=O)NN=Cc3cccnc3)c2)cc1C#Cc1ccccc1,-7.5689,6.064,0.078,148.94,680.14,2,9,10
CCN(CC)C(=O)c1cccc(C(=O)Cc2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4cccc(C5CC5)c4)cc3)cc2)c1,-7.5688,6.137,0.188,105.66,615.77,0,6,11
CSc1nccc(-c2ccc(S(=O)(=O)c3ccc(-c4ccc(C(=O)CCN5CCN(c6ccccc6)CC5)cc4)cc3)cc2)n1,-7.5665,6.76,0.095,83.47,634.83,0,8,10
COc1cc(C)ccc1S(=O)(=O)c1cc(S(=O)(=O)c2ccc(-c3ccc(C(=O)c4ccc(C(N)=O)cc4)cc3)cc2)cc(C2CC2)n1,-7.5655,5.939,0.18,150.56,666.78,1,8,10
CC(C)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(S(=O)(=O)c2ccc(N3CCC(n4cc(N(=O)=O)cn4)CC3)cc2)cc1,-7.5641,4.331,0.181,156.54,644.75,2,8,11
COc1ccc(C2(C)CC3c4ccc(C(=O)c5ccc(S(=O)(=O)N(C)CC6CCCO6)cc5)cc4CC32)cc1,-7.5626,5.343,0.357,72.91,545.7,0,5,8
CCc1nc2c(cc1-c1cccc(S(=O)(=O)c3ccc(CC(=O)Nc4ccc(S(=O)(=O)c5ccc(C)cc5)cc4)N=C(Nc4cccc(C#N)c4)nc3)c1)CN(C(=O)OC)CC2,-7.5623,7.571,0.141,200.35,868.01,2,12,10
CC(CS(=O)(=O)c1ccc(C(=O)c2ccc(S(=O)(=O)c3cccc(Oc4ccc(C(F)(F)F)cc4)c3)cc2)cc1)S(=O)(=O)c1ccccc1,-7.5592,7.198,0.131,128.72,728.79,0,8,11
CC(C)CC(=O)Oc1ccc(C=CC(=O)c2ccc(Oc3ccccc3)cc2)cc1,-7.5578,6.327,0.192,52.6,400.47,0,4,8
COCN1CCC(c2ccc(OC)c(C(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)c2)C(C(=O)c2ccc(N3NC=CC3=O)cc2)C1,-7.557,5.13,0.193,127.77,665.77,1,8,11
CCN1CCN=C(c2ccc(-c3ccccc3)cc2)C1C(=O)C=Cc1ccc(C(=O)c2ccc(S(C)=O)cc2)cc1,-7.5542,6.098,0.183,66.81,560.72,0,5,9
CCN(C(=O)COc1cccc(C(=O)C2CCC(c3ccccc3Cl)=NN2Cc2ccccc2)c1)c1ccc(C)cc1,-7.5539,7.332,0.185,62.21,580.13,0,5,10
COc1cc(Nc2ncccc2C(=O)NCCOc2cccc(S(=O)(=O)c3ccc(F)cc3)c2)ccc1OCc1ccccc1,-7.5532,6.194,0.117,115.85,627.69,2,8,13
