SMILES,BA_predicted,LogP,QED,TPSA,MW,HBD,HBA,RotBonds
Cc1ccc(C(=O)c2ccc(-c3ccc(N4CCN(C(=O)c5cccc(C(c6ccccc6)c6ccccc6)c5)CC4)cc3)cc2)cc1,-7.9968,9.036,0.125,40.62,626.8,0,3,8
COc1ccc(C(=O)c2ccc(C(=O)c3cccc(S(=O)(=O)c4ccc(OC)cc4)c3)cc2)cc1,-7.994,4.999,0.326,86.74,486.55,0,6,8
Cc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(C(=O)c4ccccc4)cc3)cc2)cc1,-7.9865,5.29,0.382,68.28,440.52,0,4,6
Cc1ccc(S(=O)(=O)c2ccccc2NC(=O)c2ccc(N3C(=O)c4ccc(C(=O)OCc5ccccc5)cc4C3=O)cc2)cc1,-7.985,6.238,0.159,126.92,630.68,1,7,8
Cc1ccc(S(=O)(=O)c2ccc(C(=O)c3cc(C(c4ccccc4)c4ccccc4)ccc3C(=O)c3ccccc3)cc2)cc1,-7.9834,8.47,0.122,68.28,606.74,0,4,9
O=C(c1ccc(O)cc1)c1ccc(C(=O)c2ccc(-c3cccc(S(=O)(=O)N4CCCC4)c3)cc2)cc1,-7.9806,5.306,0.34,91.75,511.6,1,5,7
CN1CCCC(c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(N5CCC(C(=O)OCc6ccccc6)CC5)cc4)cc3)cc2)C1=O,-7.9791,5.648,0.208,118.13,686.85,0,8,9
Cc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccc(N=Nc4ccccc4)cc3)cc2)cc1,-7.9746,6.474,0.254,75.93,440.52,0,5,6
Cc1ccc(C(=O)c2cc(C)sc2C(=O)c2ccc(-c3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,-7.9727,7.327,0.204,68.28,536.67,0,5,7
O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1ccc(S(=O)(=O)c2ccccc2C(=O)c2ccccc2)cc1,-7.972,6.234,0.233,97.38,545.62,1,5,8
Cc1ccc(-c2ccc(S(=O)(=O)c3cccc(-c4cccc(-c5ccccc5C(=O)c5ccccc5)c4)c3)cc2)cc1,-7.9713,9.06,0.182,51.21,564.71,0,3,7
Cc1ccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4cccc(C(=O)c5ccccc5)c4)cc3)cc2)cc1,-7.9694,6.559,0.214,85.35,552.67,0,5,7
COc1ccc(N2CCN(C(=O)c3ccccc3NC(=O)c3cc(-c4ccc(C(C)=O)cc4)ccc3C=CC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)CC2)cc1,-7.9693,6.926,0.107,133.4,770.91,1,8,12
CN(Cc1ccc(C(=O)c2ccccc2)cc1)c1ccc(S(=O)(=O)c2ccc(N(=O)=O)cc2)cc1,-7.969,5.295,0.191,97.59,486.55,0,6,8
CCCCCN1CCCc2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(C(=O)c5ccc(C(C)=O)cc5)cc4)cc3)cc21,-7.9674,6.729,0.134,105.66,629.8,0,7,11
O=C(O)c1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.9646,4.281,0.371,122.65,506.56,1,6,7
O=C(O)c1ccc(C(=O)c2cccc(S(=O)(=O)c3cccc(C(=O)c4ccccc4)c3)c2)cc1,-7.9636,4.68,0.393,105.58,470.5,1,5,7
COc1cccc(C(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)c1,-7.9634,4.99,0.366,77.51,456.52,0,5,7
COc1ccc(C(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4Cl)cc3)cc2)cc1,-7.9633,5.643,0.313,77.51,490.96,0,5,7
Cc1ccc(S(=O)(=O)c2cc(C(=O)c3ccccc3)cc(C(=O)c3ccc(-c4ccccc4C(N)=O)cc3)c2)cc1,-7.9621,6.056,0.233,111.37,559.64,1,5,8
Cc1cc(Oc2ccc(S(=O)(=O)c3ccccc3)cc2)ccc1C(=O)c1ccccc1,-7.9609,5.851,0.361,60.44,428.51,0,4,6
COc1cccc(S(=O)(=O)c2cccc(S(=O)(=O)c3ccc(N4C(=O)c5ccccc5C4=O)cc3)c2)c1,-7.9589,4.161,0.342,114.89,533.58,0,7,6
COc1ccc(C(=O)c2ccc(S(=O)(=O)c3cccc(C(=O)c4ccccc4)c3)cc2)cc1,-7.9567,4.99,0.366,77.51,456.52,0,5,7
Cc1cccc(C(=O)c2ccc(S(=O)(=O)c3cccc(C(=O)c4ccccc4)c3)cc2)c1,-7.9563,5.29,0.382,68.28,440.52,0,4,6
O=C1NCc2ccccc21,-7.9559,0.93,0.56,29.1,133.15,1,1,0
COc1ccc(N2C(=O)c3ccccc3N(CC(=O)c3ccc(C(=O)c4ccccc4)cc3)C2=O)cc1,-7.9555,4.275,0.318,87.37,490.52,0,5,7
CC(=O)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccccc4C)cc3)cc2)cc1,-7.953,5.116,0.33,114.45,533.63,1,6,7
COc1ccc(C(=O)c2ccccc2C(=O)c2cccc(S(=O)(=O)c3cccc(C(=O)OCc4ccccc4)c3)c2)cc1,-7.9527,6.347,0.138,103.81,590.65,0,7,10
COc1ccc(C(=O)c2cccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1OC,-7.9523,4.999,0.326,86.74,486.55,0,6,8
COc1ccc(c2ccc(S(=O)(=O)c3ccc(C(=O)c4cccc(S(=O)(=O)c5cccc(C(C)=O)c5)c4)cc3OC)cc2)cc1OC,-7.9519,6.479,0.145,130.11,670.76,0,9,11
O=C(O)c1ccc(c2ccc(C(=O)c3ccc(C(=O)c4ccccc4)cc3)cc2)c(C(=O)c2ccccc2)c1,-7.9501,6.745,0.233,88.51,510.55,1,4,8
O=C(Nc1ccc(-c2ccc(C(=O)c3ccccc3)cc2)cc1)c1ccc(S(=O)(=O)c2ccccc2)cc1,-7.9498,6.67,0.245,80.31,517.61,1,4,7
O=C(O)c1ccc(C(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.9449,4.281,0.371,122.65,506.56,1,6,7
O=C(c1ccc(C(=O)c2ccccc2Cl)cc1)c1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,-7.9437,5.34,0.379,88.51,476.94,1,5,6
COc1cc(c2ccc(S(N)(=O)=O)cc2)cc(-c2ccc(S(=O)(=O)c3ccc(N(=O)=O)cc3)cc2)c1O,-7.9407,4.123,0.261,166.9,540.58,2,8,7
Cc1cc(C(=O)c2ccc(C(=O)c3cccc(C(=O)c4cccc(C(F)(F)F)c4)c3)cc2)cc(N(=O)=O)c1,-7.9398,6.615,0.156,94.35,517.46,0,5,7
NS(=O)(=O)c1ccc(C(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(O)cc4)cc3)cc2)cc1,-7.9347,2.936,0.327,165.74,557.63,2,8,7
C=CCc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3cccc(NC(=O)c4ccc(C)cc4)c3)cc2)cc1OC,-7.933,5.65,0.265,106.61,561.68,1,6,9
O=C(c1ccccc1)c1ccc(S(=O)(=O)c2ccc(CCc3ccccc3)cc2)cc1,-7.9322,5.536,0.365,51.21,426.54,0,3,7
COc1ccc(C(=O)ON=C(Nc2cccc(C(=O)c3ccc(S(N)(=O)=O)cc3)c2)c2ccccc2)cc1,-7.9309,4.204,0.115,137.15,529.57,2,7,8
COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(N=Nc4cccc(S(N)=O)c4)cc3)cc2)cc1,-7.9277,4.758,0.31,145.32,555.66,1,8,8
CC(C)CNC(=O)c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)cc1,-7.9212,3.706,0.563,100.62,462.53,1,5,6
CCCCOc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(-c4ccccc4)cc3)cc2)cc1,-7.9206,6.596,0.204,60.44,470.59,0,4,9
O=C(c1ccc(Nc2ccccc2C(=O)CCc2ccccc2)cc1)c1ccc(N(=O)=O)cc1,-7.9197,6.385,0.181,89.31,450.49,1,5,9
COc1ccc(C(=O)c2cccc(-c3ccc(S(=O)(=O)Cc4cccc(C(=O)NCCC5CCCCC5)c4)cc3)c2)cc1OC,-7.9182,7.276,0.166,98.77,625.79,1,6,12
O=C(c1ccc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1)c1cccc(Sc2ccc(Cl)cc2)c1,-7.918,8.222,0.195,51.21,541.09,0,4,7
Cc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(C(=O)OCc4ccccc4C)cc3)cc2)cc1,-7.9155,5.724,0.248,77.51,484.57,0,5,7
COc1ccccc1OC(=O)c1cccc(N=Nc2cccc(C(=O)c3cccc(C(=O)O)c3)c2)c1,-7.9126,6.259,0.138,114.62,480.48,1,7,8
O=C(Nc1ccc(N=NO)cc1)c1ccc(S(=O)(=O)c2ccc(C3=Nc4ccccc4CC3CSc3ccccc3)cc2)cc1,-7.9113,8.33,0.096,120.55,632.77,2,7,9
CCCC(=O)N(c1cccc(S(=O)(=O)c2ccc(c3ccc(C(=O)c4cccc(OC)c4)cc3)cc2)c1)n1cccc1,-7.9105,6.824,0.17,85.68,578.69,0,5,10
COc1ccc(C(=O)c2ccc(N3C(=O)Nc4cc(c5ccc(S(=O)(=O)c6ccccc6)cc5)ccc4C3=O)cc2)cc1OC,-7.9091,5.427,0.226,124.53,618.67,1,7,8
CCCCCCCCCCC(=O)c1cccc2ccc(S(=O)(=O)c3ccc(C(=O)c4ccc(C#N)cc4)cc3)cc12,-7.9081,8.489,0.113,92.07,565.74,0,5,14
O=C(O)c1ccc(c2ccc(C(=O)c3cccc(S(=O)(=O)N4CCOCC4)c3)cc2)c(S(=O)(=O)c2ccc(N(=O)=O)cc2)c1,-7.9057,4.045,0.16,178.26,636.66,1,9,9
Cc1ccc(C(=O)c2cccc(S(=O)(=O)c3ccccc3C(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)c2)cc1,-7.9054,6.123,0.205,102.42,580.68,0,6,8
O=C(c1ccc(O)cc1)c1ccc(C(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.9043,4.687,0.438,88.51,442.49,1,5,6
O=C(O)c1ccc(S(=O)(=O)c2cccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1,-7.9036,4.281,0.371,122.65,506.56,1,6,7
CC(=O)c1ccc(S(=O)(=O)c2ccccc2COc2cccc(C(=O)c3ccc(Cl)cc3Cl)c2)cc1,-7.9029,6.839,0.229,77.51,539.44,0,5,8
NC(=O)c1ccc(C(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)cc1,-7.8963,2.817,0.564,97.54,370.36,1,4,4
CN(C)c1ccc(C(=O)c2ccc(C(=O)c3ccc(-c4cccc(N5CC(CO)C(O)C5O)c4)cc3)cc2)cc1,-7.8944,3.989,0.293,101.31,536.63,3,7,8
COc1cc(c2ccc(C(=O)c3ccccc3Cl)cc2)ccc1OCCNC(=O)c1ccc(N(=O)=O)cc1,-7.8941,5.964,0.117,107.77,530.96,1,6,10
COc1ccc(C(=O)c2cccc(C(=O)c3c(-c4ccccc4)[nH]c4ccccc34)c2)cc1,-7.8865,6.306,0.321,59.16,431.49,1,3,6
Cc1ccc(S(=O)(=O)c2cccc(C(=O)c3ccc(C(=O)c4ccccc4)cc3)c2)cc1,-7.8844,5.29,0.382,68.28,440.52,0,4,6
CCOC(=O)c1ccc(Oc2ccc(S(=O)(=O)c3ccc(C(=O)OCC(=O)c4ccccc4)cc3)cc2)cc1,-7.8787,5.528,0.189,113.04,544.58,0,8,10
COc1ccc(C(=O)Oc2ccc(S(=O)(=O)c3ccc(C(=O)c4ccc(C(N)=O)cc4)cc3)cc2)cc1OC,-7.8782,4.086,0.189,139.06,545.57,1,8,9
CCNC(=O)c1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(C(=O)c4ccccc4)cc3)cc2)cc1,-7.8782,4.731,0.355,97.38,497.57,1,5,8
COc1ccc(-c2ccc(C(=O)c3ccc(c4ccc(S(=O)(=O)c5ccccc5)cc4)cc3)cc2)cc1,-7.8761,7.093,0.222,60.44,504.61,0,4,7
Cc1cc(c2cccc(N=NC(=O)c3ccccc3)c2)ccc1NCc1ccc(C(=O)c2ccccc2)cc1,-7.8754,8.429,0.169,70.89,509.61,1,4,8
COc1ccc(C(=O)COc2ccc(Oc3ccc(N=Cc4ccc(-c5ccccc5C)cc4)cc3)cc2C)cc1,-7.8749,8.784,0.131,57.12,541.65,0,5,10
COc1cccc(C(=O)c2cccc(C(=O)c3cccc(C(=O)c4ccc(C)cc4)c3)c2)c1,-7.8747,5.697,0.35,60.44,434.49,0,4,7
CC(=O)c1ccc(S(=O)(=O)c2ccc(C(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1,-7.8736,4.786,0.336,102.42,504.59,0,6,7
O=C(c1ccc(Cl)cc1)c1ccc(C(=O)c2cccc(S(=O)(=O)c3ccccc3)c2)cc1,-7.873,5.635,0.349,68.28,460.94,0,4,6
COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)c4ccccc4)cc3)cc2)cc1,-7.8704,4.592,0.35,94.58,492.57,0,6,7
COc1cccc(C(=O)c2ccc(C(=O)Oc3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)c1,-7.8699,4.978,0.214,86.74,472.52,0,6,7
COc1ccc(C(=O)c2ccc(C(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)cc2)cc1OC,-7.8623,4.999,0.326,86.74,486.55,0,6,8
COc1ccccc1C(=O)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.8622,4.592,0.35,94.58,492.57,0,6,7
CCCCCCCCCCCCC(=O)Nc1cccc(S(=O)(=O)c2ccc3c(c2)CCCC3)c1,-7.862,7.648,0.281,63.24,483.72,1,3,14
Cc1cccc(N2C(=O)c3ccccc3N=C2c2ccc(C(=O)c3ccc(C(=O)O)cc3)cc2)c1,-7.858,5.29,0.36,89.26,460.49,1,4,5
COc1ccc(C(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)OCC(=O)c4ccccc4)cc3)cc2)cc1OC,-7.8545,4.807,0.207,113.04,544.58,0,8,10
Cc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3cccc(C(=O)c4cccc(Cl)c4)c3)cc2)cc1,-7.8544,5.545,0.318,85.35,511.02,0,5,6
COc1cccc(C(=O)c2ccc(C(=O)c3ccc(C=Cc4ccccc4)cc3C)cc2)c1OC,-7.8494,6.645,0.217,52.6,462.55,0,4,8
CN1CCc2cccc(C(=O)c3ccc(S(=O)(=O)c4ccc(-c5ccc(C(N)=O)cc5)cc4)cc3)c21,-7.8468,4.509,0.396,97.54,496.59,1,5,6
COc1ccc(C(=O)c2cccc(C(=O)c3cccc(S(=O)(=O)c4cc(C(C)C)ccc4O)c3)c2)cc1,-7.8466,5.819,0.298,97.74,514.6,1,6,8
CCCCC(=O)C(=O)N1Cc2ccccc2C(C)=C1C(=O)c1cccc(C(=O)c2ccc(N(=O)=O)cc2)c1,-7.8432,5.541,0.162,114.66,510.55,0,6,9
O=C(COC(=O)c1ccccc1)c1ccc(C(=O)Cc2ccc(C(=O)c3ccccc3)cc2)cc1,-7.8408,5.383,0.246,77.51,462.5,0,5,9
CCOc1cccc(C(=O)c2ccc(S(=O)(=O)c3ccc(N(=O)=O)cc3)cc2)c1,-7.8405,4.057,0.33,103.58,411.44,0,6,7
COc1ccc(S(=O)(=O)Oc2cccc(C(=O)c3ccc(C(=O)c4ccccc4)cc3)c2)cc1,-7.8376,4.925,0.267,86.74,472.52,0,6,8
O=C(O)c1ccc(C(=O)c2cccc(S(=O)(=O)c3ccc(NS(=O)(=O)c4ccccc4)cc3)c2)cc1,-7.8361,4.249,0.331,134.68,521.57,2,6,8
COc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccccc4C3=O)cc2)cc1,-7.834,3.329,0.635,80.75,393.42,0,5,4
Cc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccc(C(=O)O)cc4)cc3)cc2)cc1,-7.8338,4.192,0.357,139.72,556.64,1,7,7
CSCCC(NC(=O)c1ccc(C(=O)c2ccc(S(C)(=O)=O)cc2)cc1)c1ccc(C(=O)O)cc1,-7.8318,4.244,0.391,117.61,511.62,2,6,10
CC(=O)NCc1ccc(C(=O)c2cccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1,-7.831,4.618,0.358,97.38,497.57,1,5,8
CCOC(=O)c1ccc(N=C(Nc2ccccc2)c2ccc(C(=O)c3ccccc3C(=O)c3ccccc3)cc2)cc1,-7.8302,7.516,0.089,84.83,552.63,1,5,9
CC(=O)c1ccc(C(=O)c2ccc(N=Nc3cccc(C(=O)Oc4ccccc4)c3)cc2)cc1,-7.8272,6.755,0.135,85.16,448.48,0,6,7
O=C(COc1ccc(-c2cccc(-c3ccccc3)c2)cc1)c1ccc(S(=O)(=O)c2ccccc2)cc1,-7.8256,7.115,0.211,60.44,504.61,0,4,8
COc1ccc(C(=O)C(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)OCc4ccccc4)cc3)cc2)cc1,-7.8241,4.951,0.177,103.81,514.56,0,7,9
CS(=O)(=O)c1cccc(NS(=O)(=O)c2cccc(C=Cc3cc(c4ccccc4)ccc3O)c2)c1,-7.8215,5.434,0.326,100.54,505.62,2,5,7
COc1ccc(C(=O)c2cccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ncc(N(=O)=O)cc4C)cc3)c2)cc1,-7.8147,4.203,0.178,150.61,552.59,0,9,8
COc1cc2c(cc1OC)c1cc(C=CNS(=O)(=O)c3ccccc3)ccc1C2=O,-7.8145,3.864,0.511,81.7,421.47,1,5,6
Cc1ccc(C(=O)c2ccc(N3CC(c4ccccc4)CC3=O)cc2)cc1,-7.8137,4.747,0.634,37.38,355.44,0,2,4
COc1cccc(C(=O)Oc2ccc(C(=O)c3cccc(C(=O)c4ccccc4)c3)cc2)c1,-7.8125,5.376,0.221,69.67,436.46,0,5,7
CNc1nc(c2ccccc2)ccc1Nc1ccc(S(=O)(=O)c2ccc(S(C)(=O)=O)cc2C)cc1NC(=O)c1ccccc1Cl,-7.8111,6.984,0.154,134.33,661.21,3,8,9
CCOc1ccc(-c2(Cc3ccccc3)cc(S(N)(=O)=O)cc2c2ccc(C(=O)c3ccc(C#N)cc3)cc2)cc1,-7.8099,5.938,0.255,110.25,560.68,1,5,9
CCCc1ccc(NC(=O)c2ccc([SH](=O)(c3ccccc3)c3ccc(S(=O)(=O)c4ccc(C)cc4)cc3)cc2)cc1,-7.8081,7.526,0.173,80.31,595.79,2,4,9
COC(=O)c1ccc(N2C(=O)C(c3ccc(C(=O)c4ccc(Cl)cc4)cc3)C(=O)c3ccccc32)cc1,-7.8064,6.002,0.187,80.75,509.95,0,5,5
CCCN1C(=O)[SH](CCC)c2ccc(C(=O)c3cccc(S(=O)(=O)c4ccccc4)c3)cc21,-7.806,5.871,0.323,71.52,481.64,1,4,8
Cn1cc(-c2ccc(S(=O)(=O)c3cccc(C(=O)c4cccc(-c5ccccc5Oc5ccccc5)c4)c3)cc2)cn1,-7.8048,7.61,0.176,78.26,570.67,0,5,8
NS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(-c3cccc(S(=O)(=O)c4cccc(C(=O)O)c4)c3)cc2)cc1,-7.8015,3.365,0.349,165.74,557.63,2,7,7
CNc1ccc(C(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.8001,5.023,0.396,80.31,455.54,1,5,7
O=C(O)c1ccc(C2=NN(CCC(=O)c3ccccc3)C2=Cc2ccc(N(=O)=O)cc2)cc1,-7.7995,4.627,0.31,113.11,441.44,1,6,8
CCc1ccc(C(=O)c2cc(c3ccccc3C(=O)c3ccc(C(=O)Nc4ccccc4C(=O)O)cc3)ccc2N(=O)=O)cc1,-7.7993,7.237,0.098,143.68,598.61,2,6,10
O=C(c1ccccc1)c1cccc(C(=O)c2ccc(c3ccc(O)c(-c4ccc(-c5ccccc5)cc4)c3)cc2)c1,-7.7988,8.855,0.21,54.37,530.62,1,3,7
O=C(c1ccc(S(=O)(=O)c2cccc(O)c2)cc1)c1cccc(-c2ccc(S(=O)(=O)c3ccccc3)cc2)c1,-7.7962,5.956,0.249,105.58,554.65,1,6,7
CSCc1ccc(S(=O)(=O)c2ccc(C(=O)OCCCOc3ccc(N(=O)=O)cc3)cc2)cc1,-7.7961,4.917,0.158,112.81,501.58,0,8,11
COc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1C,-7.7884,4.9,0.331,94.58,506.6,0,6,7
O=C(O)c1ccc(C(=O)c2ccc(-c3cc(Oc4ccccc4)cc(N(=O)=O)c3)cc2)cc1,-7.7864,5.983,0.216,106.74,439.42,1,5,7
COc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)Oc4cccc(S(C)(=O)=O)c4)cc3)cc2)cc1,-7.7864,3.984,0.222,137.95,586.67,0,9,8
O=C(O)c1ccc(C(=O)c2cccc(S(=O)(=O)c3cccc(-c4ccccc4)c3)c2)cc1,-7.7855,5.116,0.419,88.51,442.49,1,4,6
CCOc1cccc(S(=O)(=O)c2ccccc2C(=O)c2ccc(-c3ccc(S(=O)(=O)N4CCC(COC(=O)c5ccc(F)cc5)CC4)cc3)cc2)c1,-7.7843,7.213,0.097,124.12,741.86,0,8,12
Cc1ccccc1NS(=O)(=O)c1ccc(C(=O)c2cccc(S(=O)(=O)c3ccc4cc(C(=O)O)ccc4c3)c2)cc1,-7.7804,5.711,0.223,134.68,585.66,2,6,8
O=C(O)c1cc(S(=O)(=O)c2cccc(N(=O)=O)c2)ccc1C(=O)c1ccc(C(O)(Cc2ccccc2)c2ccccc2)cc1,-7.7801,5.835,0.114,151.88,607.64,2,7,10
CC(C)c1ccccc1NC(=O)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)cc2)cc1,-7.7756,5.728,0.336,97.38,519.64,1,5,7
Cc1ccccc1C(=O)Oc1ccc(C2(c3ccccc3)C(=O)c3ccccc32)cc1,-7.7754,5.745,0.322,43.37,404.47,0,3,4
COc1ccc(C(=O)Oc2cccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1,-7.7752,4.978,0.214,86.74,472.52,0,6,7
CCOc1ccc(C(=O)c2cccc(S(=O)(=O)c3ccc(N(=O)=O)cc3)c2)cc1,-7.775,4.057,0.33,103.58,411.44,0,6,7
O=C(O)c1ccc(-c2cccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1,-7.7741,5.116,0.419,88.51,442.49,1,4,6
CC(=O)c1ccc(C(=O)c2ccc(S(=O)(=O)c3cccc(C(=O)c4ccc(C(F)(F)F)cc4)c3)cc2)cc1,-7.7738,6.203,0.263,85.35,536.53,0,5,7
O=C(O)c1ccc(-c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.7703,5.116,0.419,88.51,442.49,1,4,6
CN(Cc1ccccc1)c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.7683,5.821,0.205,105.66,617.77,0,7,9
COC(=O)c1ccc(C(=O)c2ccc(C(=O)c3ccc(-c4cccc(C(=N)N)c4)cc3)cc2)cc1,-7.7632,4.886,0.176,110.31,462.51,2,5,7
NS(=O)(=O)c1ccc(C(=O)c2cccc(S(=O)(=O)c3cccc(N(=O)=O)c3)c2)cc1,-7.7615,2.306,0.346,154.51,446.46,1,7,6
O=C1N=C(C2CCCC2)N1c1ccc(-c2ccc(O)cc2)cc1,-7.7612,4.588,0.901,52.9,306.37,1,2,3
O=C(c1ccc(N2CCC(CO)C2)cc1)c1cccc(N2CCN(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)CC2)c1,-7.7595,4.531,0.293,98.23,609.75,1,7,8
O=C(CSc1ncccc1C(=O)c1ccccc1)c1ccc(S(=O)(=O)CCC(Oc2ccccc2)c2ccccc2)cc1,-7.7579,7.272,0.103,90.4,607.75,0,7,13
COCC(=O)Nc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(C(=O)c4ccccc4)cc3)cc2)cc1,-7.7567,4.566,0.329,106.61,513.57,1,6,9
Cc1ccc(S(=O)(=O)c2ccc(C(c3ccccc3)c3ccc(C(=O)c4ccccc4)cc3)cc2)cc1,-7.7565,7.239,0.174,51.21,502.64,0,3,7
COc1ccc(n2ccc(C(=O)c3ccc(-c4ccccc4)cc3)c2)cc1C(=O)c1ccccc1,-7.7561,6.615,0.258,48.3,457.53,0,3,7
Cc1ccccc1Nc1nc(S(=O)(=O)c2ccc(N=Nc3ccccc3)cc2)ccc1Nc1ccccc1,-7.7554,8.125,0.202,95.81,519.63,2,7,8
COc1ccc(C=Cc2ccc(C(=O)c3ccc(C(=O)c4cc(C)ccc4C)cc3C)cc2)cc1,-7.7553,7.253,0.215,43.37,460.57,0,3,7
O=C(O)c1ccc(N=Nc2ccc(S(=O)(=O)c3cccc(C(=O)c4ccccc4)c3)cc2)cc1,-7.7553,5.864,0.268,113.23,470.51,1,6,7
CC(C)c1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)c4cccc(N5CCOCC5)c4)cc3)cc2)cc1,-7.7496,5.543,0.249,97.82,589.74,0,7,8
Cc1ccc(S(=O)(=O)c2cc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)ccc2N(=O)=O)cc1,-7.7484,4.8,0.194,128.49,521.57,0,7,7
Cc1cccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)c4ccccc4)cc3)cc2)c1,-7.7468,4.892,0.37,85.35,476.58,0,5,6
Cc1ccc(S(=O)(=O)c2ccc(C(=O)c3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1,-7.7461,4.892,0.37,85.35,476.58,0,5,6
COc1ncc(c2ccccc2)cc1S(=O)(=O)c1ccc(C=Nc2ccc(C(=O)OCC(C)(C)c3ccccc3)cc2)cc1,-7.7453,7.475,0.121,94.92,604.73,0,7,10
Cc1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3cccc(C(=O)c4ccccc4)c3)cc2)cc1,-7.7367,4.892,0.37,85.35,476.58,0,5,6
O=C(c1ccccc1)c1cccc(Nc2ccccc2S(=O)(=O)c2cccc(N(=O)=O)c2)c1,-7.7321,5.402,0.226,106.38,458.5,1,6,7
CC(C)Cc1ccc(C(=O)c2cccc(N3C(=O)c4ccccc4S3(=O)=O)c2)cc1,-7.7316,4.465,0.572,71.52,419.5,0,4,5
O=C(c1ccccc1)c1ccc(NCOc2cccc(-c3ccc(N(=O)=O)cc3)c2)cc1,-7.7314,5.941,0.164,81.47,424.46,1,5,8
O=C(O)c1ccc(S(=O)(=O)c2ccc(C3=Nc4ccccc4C(=O)N3c3ccccc3)cc2)cc1,-7.7306,4.584,0.393,106.33,482.52,1,5,5
COc1ccc(-c2ccc(S(=O)(=O)c3ccc(C(=O)c4ccccc4C)cc3)cc2)cc1OC,-7.73,5.743,0.321,69.67,472.56,0,5,7
